"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-14","2023","01","14","","6.6","","-4.3","","1.1","","16.9","","0.0","","","","","","0.0","","8","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-15","2023","01","15","","0.4","","-7.2","","-3.4","","21.4","","0.0","","","","","","0.0","","7","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-16","2023","01","16","","-3.2","","-10.2","","-6.7","","24.7","","0.0","","","","","","0.1","","7","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-17","2023","01","17","","1.8","","-12.3","","-5.3","","23.3","","0.0","","","","","","0.0","","7","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-18","2023","01","18","","3.7","","-11.3","","-3.8","","21.8","","0.0","","","","","","0.0","","7","","27","","34",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-19","2023","01","19","","4.0","","-7.2","","-1.6","","19.6","","0.0","","","","","","0.0","","8","","27","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-20","2023","01","20","","4.1","","-6.7","","-1.3","","19.3","","0.0","","","","","","0.0","","8","","29","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-21","2023","01","21","","9.9","","-1.3","","4.3","","13.7","","0.0","","","","","","0.0","","7","","29","","47",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-22","2023","01","22","","6.4","","-8.6","","-1.1","","19.1","","0.0","","","","","","1.0","","7","","30","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-23","2023","01","23","","4.2","","-11.0","","-3.4","","21.4","","0.0","","","","","","0.0","","8","","28","","59",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-24","2023","01","24","","2.9","","-5.5","","-1.3","","19.3","","0.0","","","","","","0.0","","7","","27","","54",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-25","2023","01","25","","4.8","","-3.8","","0.5","","17.5","","0.0","","","","","","0.1","","7","","31","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-26","2023","01","26","","8.5","","-0.1","","4.2","","13.8","","0.0","","","","","","0.0","","6","","27","","50",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-27","2023","01","27","","1.3","","-13.5","","-6.1","","24.1","","0.0","","","","","","9.3","","5","","6","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-28","2023","01","28","","-13.6","","-24.6","","-19.1","","37.1","","0.0","","","","","","0.1","","16","","36","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-29","2023","01","29","","-9.4","","-23.2","","-16.3","","34.3","","0.0","","","","","","0.0","","13","","33","","34",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-30","2023","01","30","","-5.4","","-12.6","","-9.0","","27.0","","0.0","","","","","","0.5","","14","","36","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-01-31","2023","01","31","","-5.1","","-16.0","","-10.5","","28.5","","0.0","","","","","","0.0","","13","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-01","2023","02","01","","-8.6","","-15.8","","-12.2","","30.2","","0.0","","","","","","0.1","","12","","2","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-02","2023","02","02","","3.6","","-17.2","","-6.8","","24.8","","0.0","","","","","","0.0","","11","","18","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-03","2023","02","03","","8.5","","-2.2","","3.1","","14.9","","0.0","","","","","","0.0","","11","","27","","58",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-04","2023","02","04","","6.4","","-4.5","","0.9","","17.1","","0.0","","","","","","0.0","","7","","27","","47",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-05","2023","02","05","","6.5","","-6.1","","0.2","","17.8","","0.0","","","","","","0.0","","8","","26","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-06","2023","02","06","","7.5","","-9.0","","-0.8","","18.8","","0.0","","","","","","0.0","","7","","26","","55",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-07","2023","02","07","","7.0","","-3.4","","1.8","","16.2","","0.0","","","","","","0.0","","4","","27","","59",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-08","2023","02","08","","3.7","","-5.4","","-0.8","","18.8","","0.0","","","","","","0.0","","3","","34","","60",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-09","2023","02","09","","6.1","","-9.7","","-1.8","","19.8","","0.0","","","","","","0.0","","3","","24","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-10","2023","02","10","","6.8","","-6.6","","0.1","","17.9","","0.0","","","","","","0.0","","3","","25","","78",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-11","2023","02","11","","6.8","","-4.4","","1.2","","16.8","","0.0","","","","","","0.0","","","","28","","52",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-12","2023","02","12","","10.5","","-2.7","","3.9","","14.1","","0.0","","","","","","0.0","","0","","28","","63",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-13","2023","02","13","","7.7","","-3.0","","2.3","","15.7","","0.0","","","","","","0.0","","0","","33","","49",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-14","2023","02","14","","-1.6","","-10.5","","-6.0","","24.0","","0.0","","","","","","0.0","","1","","3","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-15","2023","02","15","","2.9","","-12.6","","-4.8","","22.8","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-16","2023","02","16","","9.0","","-8.7","","0.1","","17.9","","0.0","","","","","","0.0","","0","","27","","63",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-17","2023","02","17","","3.8","","-7.5","","-1.8","","19.8","","0.0","","","","","","0.0","","0","","30","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-18","2023","02","18","","3.3","","-4.8","","-0.8","","18.8","","0.0","","","","","","0.0","","0","","28","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-19","2023","02","19","","6.9","","-4.0","","1.4","","16.6","","0.0","","","","","","1.1","","0","","6","","56",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-20","2023","02","20","","-2.3","","-10.6","","-6.5","","24.5","","0.0","","","","","","4.8","","3","","10","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-21","2023","02","21","","-10.6","","-20.3","","-15.4","","33.4","","0.0","","","","","","4.8","","13","","11","","34",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-22","2023","02","22","","-20.3","","-26.6","","-23.4","","41.4","","0.0","","","","","","0.6","","11","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-23","2023","02","23","","-25.9","","-30.3","","-28.1","","46.1","","0.0","","","","","","0.0","","12","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-24","2023","02","24","","-14.9","","-28.7","","-21.8","","39.8","","0.0","","","","","","0.0","","11","","19","","34",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-25","2023","02","25","","-7.6","","-20.5","","-14.0","","32.0","","0.0","","","","","","0.0","","10","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-26","2023","02","26","","-1.2","","-15.7","","-8.4","","26.4","","0.0","","","","","","0.0","","10","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-27","2023","02","27","","-4.1","","-13.8","","-9.0","","27.0","","0.0","","","","","","0.0","","10","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-02-28","2023","02","28","","-9.7","","-14.1","","-11.9","","29.9","","0.0","","","","","","3.0","","10","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-01","2023","03","01","","-3.2","","-13.2","","-8.2","","26.2","","0.0","","","","","","0.0","","15","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-02","2023","03","02","","3.9","","-5.5","","-0.8","","18.8","","0.0","","","","","","0.0","","13","","27","","74",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-03","2023","03","03","","-0.2","","-10.0","","-5.1","","23.1","","0.0","","","","","","0.3","","12","","35","","55",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-04","2023","03","04","","-6.2","","-15.3","","-10.8","","28.8","","0.0","","","","","","0.2","","11","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-05","2023","03","05","","-9.9","","-18.1","","-14.0","","32.0","","0.0","","","","","","1.5","","15","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-06","2023","03","06","","-15.9","","-21.5","","-18.7","","36.7","","0.0","","","","","","0.1","","17","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-07","2023","03","07","","-12.8","","-18.5","","-15.7","","33.7","","0.0","","","","","","0.0","","16","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-08","2023","03","08","","-13.9","","-15.8","","-14.9","","32.9","","0.0","","","","","","0.0","","16","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-09","2023","03","09","","-12.9","","-20.6","","-16.8","","34.8","","0.0","","","","","","0.0","","16","","17","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-10","2023","03","10","","-11.5","","-20.9","","-16.2","","34.2","","0.0","","","","","","1.1","","11","","35","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-11","2023","03","11","","-10.3","","-17.3","","-13.8","","31.8","","0.0","","","","","","0.1","","20","","35","","34",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-12","2023","03","12","","-11.9","","-18.1","","-15.0","","33.0","","0.0","","","","","","0.0","","19","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-13","2023","03","13","","-2.4","","-18.8","","-10.6","","28.6","","0.0","","","","","","0.0","","19","","1","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-14","2023","03","14","","0.9","","-11.5","","-5.3","","23.3","","0.0","","","","","","0.3","","11","","35","","50",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-15","2023","03","15","","0.3","","-14.1","","-6.9","","24.9","","0.0","","","","","","0.0","","10","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-16","2023","03","16","","2.1","","-10.6","","-4.3","","22.3","","0.0","","","","","","0.0","","10","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-17","2023","03","17","","2.1","","-14.0","","-6.0","","24.0","","0.0","","","","","","0.0","","10","","17","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-18","2023","03","18","","4.1","","-10.8","","-3.3","","21.3","","0.0","","","","","","","M","9","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-19","2023","03","19","","4.4","","-11.3","","-3.4","","21.4","","0.0","","","","","","0.0","","10","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-20","2023","03","20","","3.1","","-11.5","","-4.2","","22.2","","0.0","","","","","","0.0","","8","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-21","2023","03","21","","-1.8","","-8.8","","-5.3","","23.3","","0.0","","","","","","0.0","","7","","35","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-22","2023","03","22","","8.5","","-10.4","","-1.0","","19.0","","0.0","","","","","","0.0","","7","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-23","2023","03","23","","7.6","","-9.1","","-0.8","","18.8","","0.0","","","","","","0.0","","5","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-24","2023","03","24","","0.8","","-7.3","","-3.3","","21.3","","0.0","","","","","","0.0","","2","","34","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-25","2023","03","25","","3.5","","-8.0","","-2.3","","20.3","","0.0","","","","","","0.0","","1","","36","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-26","2023","03","26","","-0.2","","-5.1","","-2.6","","20.6","","0.0","","","","","","0.0","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-27","2023","03","27","","-3.6","","-8.8","","-6.2","","24.2","","0.0","","","","","","1.2","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-28","2023","03","28","","-1.8","","-12.0","","-6.9","","24.9","","0.0","","","","","","0.0","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-29","2023","03","29","","6.4","","-10.0","","-1.8","","19.8","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-30","2023","03","30","","1.1","","-6.2","","-2.5","","20.5","","0.0","","","","","","0.0","","1","","17","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-03-31","2023","03","31","","10.9","","-6.9","","2.0","","16.0","","0.0","","","","","","0.0","","1","","28","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-01","2023","04","01","","8.5","","0.3","","4.4","","13.6","","0.0","","","","","","0.0","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-02","2023","04","02","","3.8","","-2.1","","0.8","","17.2","","0.0","","","","","","0.0","","1","","34","","50",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-03","2023","04","03","","1.2","","-5.9","","-2.4","","20.4","","0.0","","","","","","0.0","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-04","2023","04","04","","0.9","","-7.8","","-3.5","","21.5","","0.0","","","","","","0.1","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-05","2023","04","05","","4.3","","-8.9","","-2.3","","20.3","","0.0","","","","","","0.0","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-06","2023","04","06","","7.9","","-6.8","","0.6","","17.4","","0.0","","","","","","0.0","","1","","14","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-07","2023","04","07","","17.4","","-4.2","","6.6","","11.4","","0.0","","","","","","0.0","","1","","21","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-08","2023","04","08","","14.1","","2.8","","8.4","","9.6","","0.0","","","","","","0.0","","1","","27","","54",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-09","2023","04","09","","18.4","","1.3","","9.9","","8.1","","0.0","","","","","","0.0","","1","","23","","60",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-10","2023","04","10","","13.1","","1.6","","7.3","","10.7","","0.0","","","","","","0.3","","0","","2","","59",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-11","2023","04","11","","7.2","","-1.3","","3.0","","15.0","","0.0","","","","","","0.0","","1","","32","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-12","2023","04","12","","6.8","","-5.4","","0.7","","17.3","","0.0","","","","","","0.7","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-13","2023","04","13","","7.2","","-6.6","","0.3","","17.7","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-14","2023","04","14","","8.8","","-6.8","","1.0","","17.0","","0.0","","","","","","0.0","","0","","1","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-15","2023","04","15","","12.8","","-5.3","","3.7","","14.3","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-16","2023","04","16","","17.1","","1.2","","9.2","","8.8","","0.0","","","","","","0.0","","0","","21","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-17","2023","04","17","","10.0","","-1.9","","4.0","","14.0","","0.0","","","","","","0.0","","","","29","","73",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-18","2023","04","18","","11.4","","-9.3","","1.0","","17.0","","0.0","","","","","","0.0","","","","12","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-19","2023","04","19","","6.2","","-2.5","","1.9","","16.1","","0.0","","","","","","0.0","","","","4","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-20","2023","04","20","","1.7","","-4.4","","-1.3","","19.3","","0.0","","","","","","0.5","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-21","2023","04","21","","0.4","","-4.0","","-1.8","","19.8","","0.0","","","","","","0.6","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-22","2023","04","22","","11.4","","-6.8","","2.3","","15.7","","0.0","","","","","","0.0","","","","15","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-23","2023","04","23","","15.8","","-3.5","","6.2","","11.8","","0.0","","","","","","0.0","","","","15","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-24","2023","04","24","","16.0","","2.5","","9.3","","8.7","","0.0","","","","","","0.0","","","","28","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-25","2023","04","25","","15.8","","0.6","","8.2","","9.8","","0.0","","","","","","0.0","","","","30","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-26","2023","04","26","","18.2","","-2.8","","7.7","","10.3","","0.0","","","","","","0.0","","","","28","","59",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-27","2023","04","27","","14.8","","0.7","","7.8","","10.2","","0.0","","","","","","4.1","","","","1","","62",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-28","2023","04","28","","20.7","","4.3","","12.5","","5.5","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-29","2023","04","29","","21.4","","1.6","","11.5","","6.5","","0.0","","","","","","0.0","","","","14","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-04-30","2023","04","30","","23.8","","1.5","","12.7","","5.3","","0.0","","","","","","0.0","","","","14","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-01","2023","05","01","","25.8","","5.8","","15.8","","2.2","","0.0","","","","","","0.0","","","","14","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-02","2023","05","02","","24.8","","5.9","","15.4","","2.6","","0.0","","","","","","0.0","","","","32","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-03","2023","05","03","","27.5","","5.2","","16.4","","1.6","","0.0","","","","","","0.0","","","","18","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-04","2023","05","04","","27.7","","6.0","","16.9","","1.1","","0.0","","","","","","0.0","","","","13","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-05","2023","05","05","","23.2","","5.9","","14.5","","3.5","","0.0","","","","","","0.0","","","","9","","51",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-06","2023","05","06","","12.5","","4.6","","8.5","","9.5","","0.0","","","","","","0.2","","0","","19","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-07","2023","05","07","","17.2","","3.3","","10.3","","7.7","","0.0","","","","","","0.0","","","","15","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-08","2023","05","08","","14.7","","6.2","","10.4","","7.6","","0.0","","","","","","7.1","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-09","2023","05","09","","14.5","","5.1","","9.8","","8.2","","0.0","","","","","","0.0","","","","34","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-10","2023","05","10","","14.5","","5.3","","9.9","","8.1","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-11","2023","05","11","","19.0","","1.9","","10.5","","7.5","","0.0","","","","","","0.6","","","","11","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-12","2023","05","12","","21.0","","2.5","","11.7","","6.3","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-13","2023","05","13","","23.3","","6.1","","14.7","","3.3","","0.0","","","","","","0.0","","","","17","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-14","2023","05","14","","22.2","","6.8","","14.5","","3.5","","0.0","","","","","","0.0","","","","17","","49",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-15","2023","05","15","","27.1","","9.6","","18.4","","0.0","","0.4","","","","","","0.0","","","","17","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-16","2023","05","16","","20.0","","10.0","","15.0","","3.0","","0.0","","","","","","0.0","","","","21","","68",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-17","2023","05","17","","18.6","","7.5","","13.1","","4.9","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-18","2023","05","18","","20.6","","2.4","","11.5","","6.5","","0.0","","","","","","0.0","","","","17","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-19","2023","05","19","","29.5","","4.4","","17.0","","1.0","","0.0","","","","","","0.0","","","","2","","78",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-20","2023","05","20","","26.8","","10.2","","18.5","","0.0","","0.5","","","","","","0.0","","","","11","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-21","2023","05","21","","27.9","","9.5","","18.7","","0.0","","0.7","","","","","","0.0","","","","22","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-22","2023","05","22","","22.7","","9.3","","16.0","","2.0","","0.0","","","","","","16.8","","0","","21","","59",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-23","2023","05","23","","21.5","","4.9","","13.2","","4.8","","0.0","","","","","","0.0","","","","29","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-24","2023","05","24","","19.1","","7.3","","13.2","","4.8","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-25","2023","05","25","","17.4","","8.7","","13.1","","4.9","","0.0","","","","","","0.0","","0","","2","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-26","2023","05","26","","21.2","","4.3","","12.8","","5.2","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-27","2023","05","27","","23.6","","5.6","","14.6","","3.4","","0.0","","","","","","0.0","","","","17","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-28","2023","05","28","","25.7","","7.1","","16.4","","1.6","","0.0","","","","","","0.3","","","","4","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-29","2023","05","29","","25.8","","8.5","","17.2","","0.8","","0.0","","","","","","0.0","","","","27","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-30","2023","05","30","","25.4","","10.9","","18.1","","0.0","","0.1","","","","","","0.0","","0","","31","","57",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-05-31","2023","05","31","","24.4","","9.9","","17.1","","0.9","","0.0","","","","","","0.0","","0","","32","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-06-01","2023","06","01","","13.0","","6.5","","9.8","","8.2","","0.0","","","","","","0.0","","","","34","","49",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-06-02","2023","06","02","","21.1","","3.0","","12.0","","6.0","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-06-03","2023","06","03","","24.2","","6.8","","15.5","","2.5","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-06-04","2023","06","04","","28.9","","8.6","","18.7","","0.0","","0.7","","","","","","0.0","","","","11","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2023-06-05","2023","06","05","","24.9","","12.6","","18.8","","0.0","","0.8","","","","","","0.0","","","","36","","58",""
