"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-09","2024","03","09","","9.8","","-2.0","","3.9","","14.1","","0.0","","","","","","0.0","","4","","17","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-10","2024","03","10","","9.7","","-4.3","","2.7","","15.3","","0.0","","","","","","0.0","","3","","16","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-11","2024","03","11","","9.1","","-6.0","","1.6","","16.4","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-12","2024","03","12","","9.7","","-1.1","","4.3","","13.7","","0.0","","","","","","0.0","","0","","27","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-13","2024","03","13","","6.1","","-3.6","","1.3","","16.7","","0.0","","","","","","0.0","","0","","33","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-14","2024","03","14","","10.0","","-4.8","","2.6","","15.4","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-15","2024","03","15","","12.1","","-0.1","","6.0","","12.0","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-16","2024","03","16","","13.5","","-1.7","","5.9","","12.1","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-17","2024","03","17","","15.7","","-3.2","","6.3","","11.7","","0.0","","","","","","0.0","","1","","28","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-18","2024","03","18","","16.0","","2.3","","9.2","","8.8","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-19","2024","03","19","","5.8","","-3.2","","1.3","","16.7","","0.0","","","","","","0.1","","","","36","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-20","2024","03","20","","-3.0","","-9.6","","-6.3","","24.3","","0.0","","","","","","11.1","","8","","12","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-21","2024","03","21","","-4.4","","-10.1","","-7.3","","25.3","","0.0","","","","","","2.8","","15","","2","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-22","2024","03","22","","-6.7","","-10.0","","-8.3","","26.3","","0.0","","","","","","1.2","","15","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-23","2024","03","23","","-8.1","","-10.3","","-9.2","","27.2","","0.0","","","","","","0.7","","17","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-24","2024","03","24","","-5.9","","-10.6","","-8.3","","26.3","","0.0","","","","","","0.0","","16","","18","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-25","2024","03","25","","-7.6","","-13.7","","-10.6","","28.6","","0.0","","","","","","0.0","","10","","17","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-26","2024","03","26","","-2.7","","-9.2","","-5.9","","23.9","","0.0","","","","","","0.0","","10","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-27","2024","03","27","","6.5","","-7.0","","-0.3","","18.3","","0.0","","","","","","0.0","","9","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-28","2024","03","28","","1.7","","-6.7","","-2.5","","20.5","","0.0","","","","","","0.3","","5","","35","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-29","2024","03","29","","-5.0","","-10.3","","-7.7","","25.7","","0.0","","","","","","3.5","","7","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-30","2024","03","30","","-1.8","","-13.8","","-7.8","","25.8","","0.0","","","","","","0.0","","9","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-03-31","2024","03","31","","4.8","","-6.9","","-1.1","","19.1","","0.0","","","","","","0.0","","8","","16","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-01","2024","04","01","","10.2","","-1.7","","4.3","","13.7","","0.0","","","","","","0.0","","5","","29","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-02","2024","04","02","","17.7","","-1.7","","8.0","","10.0","","0.0","","","","","","0.0","","","","25","","52",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-03","2024","04","03","","10.8","","1.5","","6.1","","11.9","","0.0","","","","","","0.0","","0","","36","","62",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-04","2024","04","04","","2.4","","-1.2","","0.6","","17.4","","0.0","","","","","","9.8","","","","36","","34",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-05","2024","04","05","","0.3","","-2.2","","-1.0","","19.0","","0.0","","","","","","4.1","","17","","35","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-06","2024","04","06","","4.5","","-1.4","","1.5","","16.5","","0.0","","","","","","0.0","","12","","35","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-07","2024","04","07","","10.8","","0.1","","5.5","","12.5","","0.0","","","","","","0.0","","6","","27","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-08","2024","04","08","","12.6","","-0.1","","6.3","","11.7","","0.0","","","","","","0.0","","","","28","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-09","2024","04","09","","13.4","","-3.1","","5.2","","12.8","","0.0","","","","","","0.0","","0","","34","","62",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-10","2024","04","10","","10.5","","-4.6","","2.9","","15.1","","0.0","","","","","","0.0","","","","33","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-11","2024","04","11","","13.9","","-2.7","","5.6","","12.4","","0.0","","","","","","0.0","","0","","20","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-12","2024","04","12","","15.3","","1.2","","8.3","","9.7","","0.0","","","","","","0.0","","0","","28","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-13","2024","04","13","","17.7","","-1.6","","8.0","","10.0","","0.0","","","","","","0.0","","","","27","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-14","2024","04","14","","17.2","","-2.0","","7.6","","10.4","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-15","2024","04","15","","16.5","","1.2","","8.9","","9.1","","0.0","","","","","","0.5","","","","2","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-16","2024","04","16","","1.2","","-2.3","","-0.6","","18.6","","0.0","","","","","","9.8","","5","","34","","68",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-17","2024","04","17","","1.7","","-3.3","","-0.8","","18.8","","0.0","","","","","","0.0","","6","","34","","76",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-18","2024","04","18","","2.8","","-5.2","","-1.2","","19.2","","0.0","","","","","","0.0","","4","","2","","50",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-19","2024","04","19","","4.1","","-7.0","","-1.4","","19.4","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-20","2024","04","20","","10.4","","-7.3","","1.5","","16.5","","0.0","","","","","","0.0","","","","18","","50",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-21","2024","04","21","","13.0","","-2.4","","5.3","","12.7","","0.0","","","","","","0.0","","","","28","","61",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-22","2024","04","22","","15.0","","1.9","","8.5","","9.5","","0.0","","","","","","0.0","","","","31","","60",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-23","2024","04","23","","17.2","","-2.0","","7.6","","10.4","","0.0","","","","","","0.0","","","","20","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-24","2024","04","24","","17.6","","-1.1","","8.3","","9.7","","0.0","","","","","","0.0","","","","29","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-25","2024","04","25","","16.7","","0.6","","8.6","","9.4","","0.0","","","","","","0.0","","","","35","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-26","2024","04","26","","7.1","","2.0","","4.6","","13.4","","0.0","","","","","","0.3","","","","36","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-27","2024","04","27","","16.4","","0.6","","8.5","","9.5","","0.0","","","","","","0.0","","","","16","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-28","2024","04","28","","16.3","","2.8","","9.5","","8.5","","0.0","","","","","","0.0","","","","29","","56",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-29","2024","04","29","","10.7","","0.7","","5.7","","12.3","","0.0","","","","","","5.9","","","","30","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-04-30","2024","04","30","","4.9","","-0.1","","2.4","","15.6","","0.0","","","","","","9.0","","1","","33","","50",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-01","2024","05","01","","2.6","","0.1","","1.3","","16.7","","0.0","","","","","","4.3","","","","35","","57",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-02","2024","05","02","","7.5","","-0.2","","3.6","","14.4","","0.0","","","","","","2.3","","0","","1","","57",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-03","2024","05","03","","12.1","","-2.1","","5.0","","13.0","","0.0","","","","","","0.0","","","","36","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-04","2024","05","04","","14.3","","-2.3","","6.0","","12.0","","0.0","","","","","","0.0","","","","16","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-05","2024","05","05","","13.8","","1.4","","7.6","","10.4","","0.0","","","","","","0.2","","","","17","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-06","2024","05","06","","17.2","","1.5","","9.3","","8.7","","0.0","","","","","","0.6","","","","30","","51",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-07","2024","05","07","","6.5","","4.0","","5.3","","12.7","","0.0","","","","","","0.8","","","","34","","84",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-08","2024","05","08","","11.9","","4.6","","8.3","","9.7","","0.0","","","","","","0.0","","","","34","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-09","2024","05","09","","21.6","","-0.3","","10.7","","7.3","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-10","2024","05","10","","26.3","","4.3","","15.3","","2.7","","0.0","","","","","","0.0","","","","27","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-11","2024","05","11","","22.5","","8.3","","15.4","","2.6","","0.0","","","","","","0.0","","","","5","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-12","2024","05","12","","24.1","","8.4","","16.3","","1.7","","0.0","","","","","","0.0","","","","34","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-13","2024","05","13","","16.7","","8.6","","12.7","","5.3","","0.0","","","","","","0.5","","","","34","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-14","2024","05","14","","17.9","","7.2","","12.6","","5.4","","0.0","","","","","","3.3","","","","33","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-15","2024","05","15","","21.5","","4.5","","13.0","","5.0","","0.0","","","","","","0.0","","","","27","","52",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-16","2024","05","16","","16.6","","5.8","","11.2","","6.8","","0.0","","","","","","1.3","","","","36","","61",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-17","2024","05","17","","10.6","","2.1","","6.4","","11.6","","0.0","","","","","","4.9","","","","34","","54",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-18","2024","05","18","","12.6","","3.4","","8.0","","10.0","","0.0","","","","","","0.0","","","","35","","50",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-19","2024","05","19","","12.6","","1.3","","6.9","","11.1","","0.0","","","","","","2.7","","","","33","","71",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-20","2024","05","20","","9.6","","3.2","","6.4","","11.6","","0.0","","","","","","2.1","","","","33","","57",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-21","2024","05","21","","15.0","","3.6","","9.3","","8.7","","0.0","","","","","","2.2","","","","11","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-22","2024","05","22","","10.5","","5.4","","8.0","","10.0","","0.0","","","","","","2.1","","","","10","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-23","2024","05","23","","11.6","","4.6","","8.1","","9.9","","0.0","","","","","","3.4","","","","35","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-24","2024","05","24","","13.5","","1.9","","7.7","","10.3","","0.0","","","","","","2.6","","","","32","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-25","2024","05","25","","15.9","","2.2","","9.0","","9.0","","0.0","","","","","","2.9","","","","32","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-26","2024","05","26","","16.3","","5.2","","10.7","","7.3","","0.0","","","","","","1.0","","","","28","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-27","2024","05","27","","20.8","","2.0","","11.4","","6.6","","0.0","","","","","","0.0","","","","30","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-28","2024","05","28","","22.7","","9.8","","16.2","","1.8","","0.0","","","","","","0.0","","","","21","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-29","2024","05","29","","17.4","","6.3","","11.9","","6.1","","0.0","","","","","","0.4","","","","34","","67",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-30","2024","05","30","","14.3","","3.9","","9.1","","8.9","","0.0","","","","","","0.7","","","","31","","55",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-05-31","2024","05","31","","15.5","","4.2","","9.9","","8.1","","0.0","","","","","","0.0","","","","33","","54",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-01","2024","06","01","","18.3","","1.5","","9.9","","8.1","","0.0","","","","","","0.0","","","","20","","48",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-02","2024","06","02","","19.9","","4.3","","12.1","","5.9","","0.0","","","","","","0.0","","","","33","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-03","2024","06","03","","20.4","","8.5","","14.5","","3.5","","0.0","","","","","","0.5","","","","21","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-04","2024","06","04","","18.8","","5.8","","12.3","","5.7","","0.0","","","","","","0.0","","","","27","","60",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2024-06-05","2024","06","05","","19.0","","4.6","","11.8","","6.2","","0.0","","","","","","0.0","","","","28","","51",""
